Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
191152781,66,19049019,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:13:41 PM,04/25/2019 04:15:50 PM,04/25/2019 04:16:13 PM,04/25/2019 04:16:35 PM,04/25/2019 04:24:13 PM,04/25/2019 04:53:41 PM,04/25/2019 05:18:07 PM,Code 2 Transport,04/25/2019 05:40:55 PM,200 Block of 12TH AVE,San Francisco,94118,B07,31,7147,2,2,2,true,Non Life-threatening,1,MEDIC,1,7,1,Inner Richmond,"(37.7835915893539, -122.47084464625537)",191152781-66
191152786,57,19049020,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:16:04 PM,04/25/2019 04:16:38 PM,04/25/2019 04:19:19 PM,04/25/2019 04:19:19 PM,04/25/2019 04:19:19 PM,04/25/2019 04:40:34 PM,04/25/2019 05:08:52 PM,Code 2 Transport,04/25/2019 05:40:05 PM,17TH ST/ROOSEVELT WY,San Francisco,94117,B05,12,5255,3,2,2,true,Non Life-threatening,1,MEDIC,1,5,8,Castro/Upper Market,"(37.761880443041164, -122.44530943404487)",191152786-57
191152786,87,19049020,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:16:04 PM,04/25/2019 04:16:38 PM,04/25/2019 04:17:07 PM,04/25/2019 04:17:16 PM,,,,Code 2 Transport,04/25/2019 04:19:42 PM,17TH ST/ROOSEVELT WY,San Francisco,94117,B05,12,5255,3,2,2,true,Non Life-threatening,1,MEDIC,3,5,8,Castro/Upper Market,"(37.761880443041164, -122.44530943404487)",191152786-87
191152786,E12,19049020,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:16:04 PM,04/25/2019 04:16:38 PM,04/25/2019 04:17:07 PM,04/25/2019 04:18:09 PM,04/25/2019 04:20:17 PM,,,Code 2 Transport,04/25/2019 04:26:26 PM,17TH ST/ROOSEVELT WY,San Francisco,94117,B05,12,5255,3,2,2,true,Non Life-threatening,1,ENGINE,2,5,8,Castro/Upper Market,"(37.761880443041164, -122.44530943404487)",191152786-E12
191152788,82,19049021,Traffic Collision,04/25/2019,04/25/2019,04/25/2019 04:17:00 PM,04/25/2019 04:17:00 PM,04/25/2019 04:17:34 PM,04/25/2019 04:17:42 PM,04/25/2019 04:20:52 PM,,,Patient Declined Transport,04/25/2019 04:23:59 PM,18TH ST/DOLORES ST,San Francisco,94110,B02,7,5422,B,3,3,true,Potentially Life-Threatening,1,MEDIC,4,2,8,Mission,"(37.761427134440964, -122.42607650184515)",191152788-82
191152788,AM114,19049021,Traffic Collision,04/25/2019,04/25/2019,04/25/2019 04:17:00 PM,04/25/2019 04:17:00 PM,04/25/2019 04:17:34 PM,04/25/2019 04:19:58 PM,04/25/2019 04:19:58 PM,,,Patient Declined Transport,04/25/2019 05:00:54 PM,18TH ST/DOLORES ST,San Francisco,94110,B02,7,5422,B,3,3,false,Potentially Life-Threatening,1,PRIVATE,1,2,8,Mission,"(37.761427134440964, -122.42607650184515)",191152788-AM114
191152788,B02,19049021,Traffic Collision,04/25/2019,04/25/2019,04/25/2019 04:17:00 PM,04/25/2019 04:17:00 PM,04/25/2019 04:17:34 PM,04/25/2019 04:19:02 PM,04/25/2019 04:26:32 PM,,,Patient Declined Transport,04/25/2019 04:26:54 PM,18TH ST/DOLORES ST,San Francisco,94110,B02,7,5422,B,3,3,false,Potentially Life-Threatening,1,CHIEF,5,2,8,Mission,"(37.761427134440964, -122.42607650184515)",191152788-B02
191152788,E07,19049021,Traffic Collision,04/25/2019,04/25/2019,04/25/2019 04:17:00 PM,04/25/2019 04:17:00 PM,04/25/2019 04:17:34 PM,04/25/2019 04:18:09 PM,04/25/2019 04:20:40 PM,,,Patient Declined Transport,04/25/2019 04:26:54 PM,18TH ST/DOLORES ST,San Francisco,94110,B02,7,5422,B,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,8,Mission,"(37.761427134440964, -122.42607650184515)",191152788-E07
191152788,RC1,19049021,Traffic Collision,04/25/2019,04/25/2019,04/25/2019 04:17:00 PM,04/25/2019 04:17:00 PM,04/25/2019 04:17:34 PM,04/25/2019 04:19:09 PM,,,,Patient Declined Transport,04/25/2019 04:25:56 PM,18TH ST/DOLORES ST,San Francisco,94110,B02,7,5422,B,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,7,2,8,Mission,"(37.761427134440964, -122.42607650184515)",191152788-RC1
191152788,RS2,19049021,Traffic Collision,04/25/2019,04/25/2019,04/25/2019 04:17:00 PM,04/25/2019 04:17:00 PM,04/25/2019 04:17:34 PM,04/25/2019 04:19:14 PM,04/25/2019 04:20:50 PM,,,Patient Declined Transport,04/25/2019 04:25:17 PM,18TH ST/DOLORES ST,San Francisco,94110,B02,7,5422,B,3,3,false,Potentially Life-Threatening,1,RESCUE SQUAD,3,2,8,Mission,"(37.761427134440964, -122.42607650184515)",191152788-RS2
191152788,T07,19049021,Traffic Collision,04/25/2019,04/25/2019,04/25/2019 04:17:00 PM,04/25/2019 04:17:00 PM,04/25/2019 04:17:34 PM,04/25/2019 04:18:36 PM,,,,Patient Declined Transport,04/25/2019 04:27:12 PM,18TH ST/DOLORES ST,San Francisco,94110,B02,7,5422,B,3,3,false,Potentially Life-Threatening,1,TRUCK,6,2,8,Mission,"(37.761427134440964, -122.42607650184515)",191152788-T07
191152807,55,19049022,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:19:28 PM,04/25/2019 04:19:45 PM,04/25/2019 04:23:53 PM,04/25/2019 04:24:00 PM,04/25/2019 04:29:56 PM,04/25/2019 04:45:28 PM,04/25/2019 04:47:46 PM,Code 3 Transport,04/25/2019 05:19:31 PM,200 Block of PARKER AVE,San Francisco,94118,B07,10,4453,3,E,3,true,Potentially Life-Threatening,1,MEDIC,3,7,1,Lone Mountain/USF,"(37.780912636627974, -122.45408199347602)",191152807-55
191152807,E10,19049022,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:19:28 PM,04/25/2019 04:19:45 PM,04/25/2019 04:20:44 PM,04/25/2019 04:21:24 PM,04/25/2019 04:24:05 PM,,,Code 3 Transport,04/25/2019 04:42:59 PM,200 Block of PARKER AVE,San Francisco,94118,B07,10,4453,3,E,3,true,Potentially Life-Threatening,1,ENGINE,1,7,1,Lone Mountain/USF,"(37.780912636627974, -122.45408199347602)",191152807-E10
191152807,KM08,19049022,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:19:28 PM,04/25/2019 04:19:45 PM,04/25/2019 04:20:44 PM,,,,,Code 3 Transport,04/25/2019 04:24:16 PM,200 Block of PARKER AVE,San Francisco,94118,B07,10,4453,3,E,3,false,Potentially Life-Threatening,1,PRIVATE,4,7,1,Lone Mountain/USF,"(37.780912636627974, -122.45408199347602)",191152807-KM08
191152807,RC2,19049022,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:19:28 PM,04/25/2019 04:19:45 PM,04/25/2019 04:20:44 PM,04/25/2019 04:22:13 PM,04/25/2019 04:28:15 PM,,,Code 3 Transport,04/25/2019 04:44:03 PM,200 Block of PARKER AVE,San Francisco,94118,B07,10,4453,3,E,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,7,1,Lone Mountain/USF,"(37.780912636627974, -122.45408199347602)",191152807-RC2
191152811,74,19049023,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:18:24 PM,04/25/2019 04:20:08 PM,04/25/2019 04:21:39 PM,04/25/2019 04:21:45 PM,04/25/2019 04:33:32 PM,04/25/2019 04:57:19 PM,04/25/2019 05:07:21 PM,Code 2 Transport,04/25/2019 05:44:10 PM,0 Block of MASON ST,San Francisco,94102,B03,1,1365,2,2,2,true,Non Life-threatening,1,MEDIC,2,3,6,Tenderloin,"(37.78378929692922, -122.40926630730081)",191152811-74
191152811,QRV1,19049023,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:18:24 PM,04/25/2019 04:20:08 PM,04/25/2019 04:21:39 PM,04/25/2019 04:21:46 PM,04/25/2019 04:25:57 PM,,,Code 2 Transport,04/25/2019 04:54:41 PM,0 Block of MASON ST,San Francisco,94102,B03,1,1365,2,2,2,true,Non Life-threatening,1,SUPPORT,1,3,6,Tenderloin,"(37.78378929692922, -122.40926630730081)",191152811-QRV1
191152818,64,19049024,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:22:04 PM,04/25/2019 04:23:03 PM,04/25/2019 04:24:49 PM,04/25/2019 04:25:22 PM,04/25/2019 04:35:18 PM,04/25/2019 04:58:30 PM,04/25/2019 05:08:43 PM,Code 3 Transport,04/25/2019 05:50:54 PM,500 Block of GONZALEZ DR,San Francisco,94132,B08,19,8482,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,8,7,Lakeshore,"(37.71618601873739, -122.47876616962992)",191152818-64
191152818,E19,19049024,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:22:04 PM,04/25/2019 04:23:03 PM,04/25/2019 04:24:49 PM,04/25/2019 04:26:04 PM,04/25/2019 04:30:21 PM,,,Code 3 Transport,04/25/2019 05:33:59 PM,500 Block of GONZALEZ DR,San Francisco,94132,B08,19,8482,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,8,7,Lakeshore,"(37.71618601873739, -122.47876616962992)",191152818-E19
191152841,AM110,19049025,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:26:41 PM,04/25/2019 04:27:52 PM,04/25/2019 04:28:38 PM,04/25/2019 04:29:19 PM,04/25/2019 04:35:37 PM,04/25/2019 04:52:35 PM,04/25/2019 05:05:37 PM,Code 2 Transport,04/25/2019 05:31:48 PM,PERSIA AV/MISSION ST,San Francisco,94112,B09,43,6121,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,9,11,Excelsior,"(37.72312996518811, -122.43597688749334)",191152841-AM110
191152841,E43,19049025,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:26:41 PM,04/25/2019 04:27:52 PM,04/25/2019 04:28:38 PM,04/25/2019 04:29:59 PM,04/25/2019 04:31:43 PM,,,Code 2 Transport,04/25/2019 04:39:35 PM,PERSIA AV/MISSION ST,San Francisco,94112,B09,43,6121,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,9,11,Excelsior,"(37.72312996518811, -122.43597688749334)",191152841-E43
191152841,RC4,19049025,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:26:41 PM,04/25/2019 04:27:52 PM,04/25/2019 04:31:06 PM,04/25/2019 04:31:06 PM,,,,Code 2 Transport,04/25/2019 04:39:26 PM,PERSIA AV/MISSION ST,San Francisco,94112,B09,43,6121,3,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,9,11,Excelsior,"(37.72312996518811, -122.43597688749334)",191152841-RC4
191152844,E33,19049026,Citizen Assist / Service Call,04/25/2019,04/25/2019,04/25/2019 04:27:14 PM,04/25/2019 04:28:51 PM,04/25/2019 04:29:48 PM,04/25/2019 04:31:06 PM,04/25/2019 04:34:18 PM,,,Fire,04/25/2019 04:39:34 PM,100 Block of OTTAWA AVE,San Francisco,94112,B09,33,8345,3,3,3,true,Alarm,1,ENGINE,1,9,11,Outer Mission,"(37.715474211987704, -122.44615256555012)",191152844-E33
191152860,78,19049027,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:31:34 PM,04/25/2019 04:33:13 PM,04/25/2019 04:33:32 PM,04/25/2019 04:33:41 PM,04/25/2019 04:39:09 PM,04/25/2019 04:47:38 PM,04/25/2019 04:51:10 PM,Code 2 Transport,04/25/2019 05:30:38 PM,500 Block of GEARY ST,San Francisco,94102,B01,3,1462,2,3,3,true,Non Life-threatening,1,MEDIC,2,1,3,Tenderloin,"(37.7868363592255, -122.41276185968673)",191152860-78
191152860,E03,19049027,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:31:34 PM,04/25/2019 04:33:13 PM,04/25/2019 04:33:32 PM,04/25/2019 04:35:12 PM,04/25/2019 04:38:02 PM,,,Code 2 Transport,04/25/2019 04:40:43 PM,500 Block of GEARY ST,San Francisco,94102,B01,3,1462,2,3,3,true,Non Life-threatening,1,ENGINE,1,1,3,Tenderloin,"(37.7868363592255, -122.41276185968673)",191152860-E03
191152865,E06,19049028,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:33:53 PM,04/25/2019 04:33:53 PM,04/25/2019 04:34:27 PM,04/25/2019 04:35:31 PM,04/25/2019 04:37:49 PM,,,Code 2 Transport,04/25/2019 04:41:20 PM,MARKET ST/15TH ST,San Francisco,94114,B05,6,5231,A,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,8,Castro/Upper Market,"(37.76601373101688, -122.43082439587822)",191152865-E06
191152865,KM14,19049028,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:33:53 PM,04/25/2019 04:33:53 PM,04/25/2019 04:34:27 PM,04/25/2019 04:35:02 PM,04/25/2019 04:38:05 PM,04/25/2019 04:45:51 PM,04/25/2019 05:02:51 PM,Code 2 Transport,04/25/2019 05:28:31 PM,MARKET ST/15TH ST,San Francisco,94114,B05,6,5231,A,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,8,Castro/Upper Market,"(37.76601373101688, -122.43082439587822)",191152865-KM14
191152867,E38,19049029,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:31:24 PM,04/25/2019 04:34:22 PM,04/25/2019 04:36:49 PM,04/25/2019 04:37:45 PM,04/25/2019 04:42:56 PM,,,Code 2 Transport,04/25/2019 04:48:14 PM,1900 Block of POST ST,San Francisco,94115,B04,5,3622,2,3,3,true,Non Life-threatening,1,ENGINE,2,4,5,Japantown,"(37.78505009733382, -122.43432832839689)",191152867-E38
191152867,KM12,19049029,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:31:24 PM,04/25/2019 04:34:22 PM,04/25/2019 04:35:37 PM,04/25/2019 04:35:59 PM,04/25/2019 04:40:48 PM,04/25/2019 05:10:13 PM,04/25/2019 05:32:35 PM,Code 2 Transport,04/25/2019 06:17:14 PM,1900 Block of POST ST,San Francisco,94115,B04,5,3622,2,3,3,false,Non Life-threatening,1,PRIVATE,1,4,5,Japantown,"(37.78505009733382, -122.43432832839689)",191152867-KM12
191152869,E42,19049030,Citizen Assist / Service Call,04/25/2019,04/25/2019,04/25/2019 04:32:36 PM,04/25/2019 04:34:46 PM,04/25/2019 04:35:02 PM,04/25/2019 04:36:04 PM,,,,Cancelled,04/25/2019 04:37:33 PM,300 Block of HALE ST,San Francisco,94134,B10,42,6356,3,3,3,true,Alarm,1,ENGINE,1,9,9,Portola,"(37.73108724591294, -122.41177365124076)",191152869-E42
191152871,59,19049031,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:35:28 PM,04/25/2019 04:35:28 PM,04/25/2019 04:36:00 PM,04/25/2019 04:36:05 PM,,,,No Merit,04/25/2019 04:44:28 PM,HARRISON ST/THE EMBARCADERO SOU,San Francisco,94105,B03,35,2113,2,2,2,true,Non Life-threatening,1,MEDIC,2,3,6,Financial District/South Beach,"(37.789247452001945, -122.38900829570913)",191152871-59
191152871,E35,19049031,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:35:28 PM,04/25/2019 04:35:28 PM,04/25/2019 04:35:28 PM,04/25/2019 04:35:28 PM,04/25/2019 04:35:28 PM,,,No Merit,04/25/2019 04:47:37 PM,HARRISON ST/THE EMBARCADERO SOU,San Francisco,94105,B03,35,2113,2,2,2,true,Non Life-threatening,1,ENGINE,1,3,6,Financial District/South Beach,"(37.789247452001945, -122.38900829570913)",191152871-E35
191152877,91,19049032,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:35:46 PM,04/25/2019 04:36:27 PM,04/25/2019 04:36:57 PM,04/25/2019 04:37:05 PM,,,,Unable to Locate,04/25/2019 04:42:21 PM,PAGE ST/CENTRAL AV,San Francisco,94117,B05,21,4355,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,5,5,Haight Ashbury,"(37.77135811287958, -122.44383614867186)",191152877-91
191152877,E21,19049032,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:35:46 PM,04/25/2019 04:36:27 PM,04/25/2019 04:36:57 PM,04/25/2019 04:37:38 PM,04/25/2019 04:39:40 PM,,,Unable to Locate,04/25/2019 04:41:43 PM,PAGE ST/CENTRAL AV,San Francisco,94117,B05,21,4355,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,5,5,Haight Ashbury,"(37.77135811287958, -122.44383614867186)",191152877-E21
191152889,52,19049033,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:38:37 PM,04/25/2019 04:38:37 PM,04/25/2019 04:38:53 PM,04/25/2019 04:39:03 PM,04/25/2019 04:43:46 PM,,,No Merit,04/25/2019 04:47:50 PM,1400 Block of MENDELL ST,San Francisco,94124,B10,17,6515,B,3,3,true,Potentially Life-Threatening,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.73425007099494, -122.39057252280035)",191152889-52
191152889,E17,19049033,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:38:37 PM,04/25/2019 04:38:37 PM,04/25/2019 04:38:53 PM,04/25/2019 04:40:02 PM,04/25/2019 04:43:47 PM,,,No Merit,04/25/2019 04:48:30 PM,1400 Block of MENDELL ST,San Francisco,94124,B10,17,6515,B,3,3,true,Potentially Life-Threatening,1,ENGINE,2,10,10,Bayview Hunters Point,"(37.73425007099494, -122.39057252280035)",191152889-E17
191152898,60,19049034,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:37:27 PM,04/25/2019 04:40:28 PM,04/25/2019 04:40:54 PM,04/25/2019 04:41:04 PM,04/25/2019 04:50:48 PM,04/25/2019 05:12:02 PM,04/25/2019 05:43:41 PM,Code 2 Transport,04/25/2019 06:20:02 PM,LOMBARD ST/LAGUNA ST,San Francisco,94123,B04,16,3352,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,4,2,Marina,"(37.800469216562256, -122.43111529133637)",191152898-60
191152898,E16,19049034,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:37:27 PM,04/25/2019 04:40:28 PM,04/25/2019 04:40:54 PM,04/25/2019 04:41:54 PM,04/25/2019 04:45:08 PM,,,Code 2 Transport,04/25/2019 04:59:12 PM,LOMBARD ST/LAGUNA ST,San Francisco,94123,B04,16,3352,2,2,2,true,Potentially Life-Threatening,1,ENGINE,1,4,2,Marina,"(37.800469216562256, -122.43111529133637)",191152898-E16
191152907,E25,19049035,Fuel Spill,04/25/2019,04/25/2019,04/25/2019 04:39:47 PM,04/25/2019 04:42:39 PM,04/25/2019 04:43:21 PM,04/25/2019 04:44:30 PM,04/25/2019 04:49:11 PM,,,Fire,04/25/2019 04:58:55 PM,800 Block of FAIRFAX AV,San Francisco,94124,B10,25,6556,3,3,3,false,Alarm,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.73543669948736, -122.3802910122791)",191152907-E25
191152913,87,19049036,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:43:10 PM,04/25/2019 04:43:46 PM,04/25/2019 04:44:08 PM,04/25/2019 04:44:17 PM,04/25/2019 04:52:51 PM,04/25/2019 05:05:24 PM,04/25/2019 05:25:39 PM,Code 2 Transport,04/25/2019 05:43:22 PM,800 Block of ULLOA ST,San Francisco,94127,B08,39,8619,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,8,7,West of Twin Peaks,"(37.740921712207246, -122.46601359822354)",191152913-87
191152913,E39,19049036,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:43:10 PM,04/25/2019 04:43:46 PM,04/25/2019 04:44:08 PM,04/25/2019 04:46:05 PM,04/25/2019 04:47:59 PM,,,Code 2 Transport,04/25/2019 05:01:02 PM,800 Block of ULLOA ST,San Francisco,94127,B08,39,8619,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,8,7,West of Twin Peaks,"(37.740921712207246, -122.46601359822354)",191152913-E39
191152924,E42,19049037,Citizen Assist / Service Call,04/25/2019,04/25/2019,04/25/2019 04:43:24 PM,04/25/2019 04:45:54 PM,04/25/2019 04:46:29 PM,04/25/2019 04:47:29 PM,04/25/2019 04:49:19 PM,,,Fire,04/25/2019 04:51:23 PM,300 Block of HALE ST,San Francisco,94134,B10,42,6356,3,3,3,true,Alarm,1,ENGINE,1,9,9,Portola,"(37.73108724591294, -122.41177365124076)",191152924-E42
191152937,T06,19049038,Elevator / Escalator Rescue,04/25/2019,04/25/2019,04/25/2019 04:47:19 PM,04/25/2019 04:48:28 PM,04/25/2019 04:48:43 PM,04/25/2019 04:50:17 PM,04/25/2019 04:52:41 PM,,,Fire,04/25/2019 05:04:25 PM,200 Block of GUERRERO ST,San Francisco,94103,B02,6,5214,3,3,3,false,Alarm,1,TRUCK,1,2,8,Mission,"(37.76719904075058, -122.42445208429545)",191152937-T06
191152944,52,19049039,Structure Fire,04/25/2019,04/25/2019,04/25/2019 04:49:12 PM,04/25/2019 04:49:12 PM,04/25/2019 04:49:20 PM,04/25/2019 04:49:29 PM,04/25/2019 04:56:17 PM,,,Fire,04/25/2019 05:48:35 PM,500 Block of THORNTON AVE,San Francisco,94124,B10,42,6447,B,3,3,true,Fire,1,MEDIC,8,10,10,Bayview Hunters Point,"(37.73153844866719, -122.39983685457314)",191152944-52
191152944,B06,19049039,Structure Fire,04/25/2019,04/25/2019,04/25/2019 04:49:12 PM,04/25/2019 04:49:12 PM,04/25/2019 04:49:20 PM,04/25/2019 04:50:05 PM,04/25/2019 04:57:15 PM,,,Fire,04/25/2019 05:27:54 PM,500 Block of THORNTON AVE,San Francisco,94124,B10,42,6447,B,3,3,false,Fire,1,CHIEF,9,10,10,Bayview Hunters Point,"(37.73153844866719, -122.39983685457314)",191152944-B06
191152944,B10,19049039,Structure Fire,04/25/2019,04/25/2019,04/25/2019 04:49:12 PM,04/25/2019 04:49:12 PM,04/25/2019 04:49:20 PM,04/25/2019 04:54:35 PM,04/25/2019 04:55:05 PM,,,Fire,04/25/2019 05:47:14 PM,500 Block of THORNTON AVE,San Francisco,94124,B10,42,6447,B,3,3,false,Fire,1,CHIEF,7,10,10,Bayview Hunters Point,"(37.73153844866719, -122.39983685457314)",191152944-B10
191152944,D3,19049039,Structure Fire,04/25/2019,04/25/2019,04/25/2019 04:49:12 PM,04/25/2019 04:49:12 PM,04/25/2019 04:49:20 PM,04/25/2019 04:51:41 PM,04/25/2019 04:57:33 PM,,,Fire,04/25/2019 05:17:38 PM,500 Block of THORNTON AVE,San Francisco,94124,B10,42,6447,B,3,3,false,Fire,1,CHIEF,11,10,10,Bayview Hunters Point,"(37.73153844866719, -122.39983685457314)",191152944-D3
191152944,E09,19049039,Structure Fire,04/25/2019,04/25/2019,04/25/2019 04:49:12 PM,04/25/2019 04:49:12 PM,04/25/2019 04:49:20 PM,04/25/2019 04:50:39 PM,04/25/2019 04:55:01 PM,,,Fire,04/25/2019 05:14:59 PM,500 Block of THORNTON AVE,San Francisco,94124,B10,42,6447,B,3,3,false,Fire,1,ENGINE,6,10,10,Bayview Hunters Point,"(37.73153844866719, -122.39983685457314)",191152944-E09
191152944,E17,19049039,Structure Fire,04/25/2019,04/25/2019,04/25/2019 04:49:12 PM,04/25/2019 04:49:12 PM,04/25/2019 04:49:20 PM,04/25/2019 04:50:22 PM,04/25/2019 04:51:58 PM,,,Fire,04/25/2019 05:47:48 PM,500 Block of THORNTON AVE,San Francisco,94124,B10,42,6447,B,3,3,true,Fire,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.73153844866719, -122.39983685457314)",191152944-E17
191152944,E42,19049039,Structure Fire,04/25/2019,04/25/2019,04/25/2019 04:49:12 PM,04/25/2019 04:49:12 PM,04/25/2019 04:51:43 PM,04/25/2019 04:51:43 PM,04/25/2019 04:52:57 PM,,,Fire,04/25/2019 05:42:20 PM,500 Block of THORNTON AVE,San Francisco,94124,B10,42,6447,B,3,3,true,Fire,1,ENGINE,3,10,10,Bayview Hunters Point,"(37.73153844866719, -122.39983685457314)",191152944-E42
191152944,E44,19049039,Structure Fire,04/25/2019,04/25/2019,04/25/2019 04:49:12 PM,04/25/2019 04:49:12 PM,04/25/2019 04:49:20 PM,04/25/2019 04:50:25 PM,04/25/2019 04:54:10 PM,,,Fire,04/25/2019 05:12:00 PM,500 Block of THORNTON AVE,San Francisco,94124,B10,42,6447,B,3,3,false,Fire,1,ENGINE,4,10,10,Bayview Hunters Point,"(37.73153844866719, -122.39983685457314)",191152944-E44
191152944,RC3,19049039,Structure Fire,04/25/2019,04/25/2019,04/25/2019 04:49:12 PM,04/25/2019 04:49:12 PM,04/25/2019 04:54:50 PM,04/25/2019 04:57:18 PM,04/25/2019 05:04:09 PM,,,Fire,04/25/2019 05:24:53 PM,500 Block of THORNTON AVE,San Francisco,94124,B10,42,6447,B,3,3,true,Fire,1,RESCUE CAPTAIN,12,10,10,Bayview Hunters Point,"(37.73153844866719, -122.39983685457314)",191152944-RC3
191152944,T09,19049039,Structure Fire,04/25/2019,04/25/2019,04/25/2019 04:49:12 PM,04/25/2019 04:49:12 PM,04/25/2019 04:49:20 PM,04/25/2019 04:49:31 PM,04/25/2019 04:52:30 PM,,,Fire,04/25/2019 05:49:46 PM,500 Block of THORNTON AVE,San Francisco,94124,B10,42,6447,B,3,3,false,Fire,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.73153844866719, -122.39983685457314)",191152944-T09
191152944,T17,19049039,Structure Fire,04/25/2019,04/25/2019,04/25/2019 04:49:12 PM,04/25/2019 04:49:12 PM,04/25/2019 04:49:20 PM,04/25/2019 04:52:06 PM,04/25/2019 04:54:26 PM,,,Fire,04/25/2019 05:29:07 PM,500 Block of THORNTON AVE,San Francisco,94124,B10,42,6447,B,3,3,false,Fire,1,TRUCK,5,10,10,Bayview Hunters Point,"(37.73153844866719, -122.39983685457314)",191152944-T17
191152953,AM108,19049040,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:51:14 PM,04/25/2019 04:51:14 PM,04/25/2019 04:51:28 PM,04/25/2019 04:51:56 PM,04/25/2019 04:56:03 PM,,,Patient Declined Transport,04/25/2019 04:57:29 PM,1200 Block of MARKET ST,San Francisco,94102,B02,36,1646,A,2,2,false,Non Life-threatening,1,PRIVATE,1,2,6,Tenderloin,"(37.77830293778152, -122.41543683733727)",191152953-AM108
191152953,QRV1,19049040,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:51:14 PM,04/25/2019 04:51:14 PM,04/25/2019 04:54:43 PM,04/25/2019 04:54:43 PM,04/25/2019 04:56:23 PM,,,Patient Declined Transport,04/25/2019 04:59:54 PM,1200 Block of MARKET ST,San Francisco,94102,B02,36,1646,A,2,2,true,Non Life-threatening,1,SUPPORT,2,2,6,Tenderloin,"(37.77830293778152, -122.41543683733727)",191152953-QRV1
191152956,53,19049041,Medical Incident,04/25/2019,04/25/2019,04/25/2019 04:50:46 PM,04/25/2019 04:51:50 PM,04/25/2019 04:52:19 PM,04/25/2019 04:52:23 PM,04/25/2019 04:56:27 PM,04/25/2019 05:05:49 PM,04/25/2019 05:11:16 PM,Code 3 Transport,04/25/2019 05:43:49 PM,200 Block of KEARNY ST,San Francisco,94108,B01,13,1242,3,3,3,true,,1,MEDIC,2,1,3,Financial District/South Beach,"(37.79053180581528, -122.40391422083457)",191152956-53
